,name,appid
20280,Space Junk Patrol,1
20281,Space Junkies™,1
20282,Space Lagat,1
20283,Space Launch Engineer,1
20284,Space Legends: At the Edge of the Universe,1
20285,Space Leprechaun,1
20286,Space Live - Advent of the Net Idols,1
20287,Space Mayhem,1
20288,Space Maze,2
20289,Space Merchants: Arena,1
20290,Space Moth DX,1
20291,Space Needle VR,1
20292,Space Orb,1
20293,Space Overlords,1
20294,Space Panic Arena,1
20295,Space Panic Defense,1
20296,Space Panic: Room Escape (VR),1
20297,Space Pilgrim Academy: Reunion,1
20298,Space Pilgrim Academy: Year 1,1
20299,Space Pilgrim Academy: Year 2,1
20300,Space Pilgrim Academy: Year 3,1
20301,Space Pilgrim Episode I: Alpha Centauri,1
20302,Space Pilgrim Episode II: Epsilon Indi,1
20303,Space Pilgrim Episode III: Delta Pavonis,1
20304,Space Pilgrim Episode IV: Sol,1
20305,Space Pirate Amai,1
20306,Space Pirate Trainer,1
20307,Space Pirates And Zombies 2,1
20308,Space Pirates and Zombies,1
20309,Space Quest™ Collection,1
20310,Space Quiz,1
20311,Space Rabbits in Space,1
20312,Space Radiance,1
20313,Space Raiders RPG,1
20314,Space Ranger ASK,1
20315,Space Rangers HD: A War Apart,1
20316,Space Rangers: Quest,1
20317,Space Ribbon,1
20318,Space Rift - Episode 1,1
20319,Space Rift NON-VR - Episode 1,1
20320,Space Ripper,1
20321,Space Ripper Plastiline,1
20322,Space Robot Samurai Zombie Slayer,1
20323,Space Rocket,1
20324,Space Rocks,1
20325,Space Rogue,1
20326,Space Rogue Classic,1
20327,Space Run,1
20328,Space Run Galaxy,1
20329,Space Salvager,1
20330,Space Scaven,1
20331,Space Scumbags,1
20332,Space Shaft,1
20333,Space Ship Commander,1
20334,Space Shock 3,1
20335,Space Simulator,1
20336,Space Slingshot VR,1
20337,Space Smash,1
20338,Space Station Alpha,1
20339,Space Station Loma: OPERATIONS,1
20340,Space Stories: Darth Star,1
20341,Space Struck Run,1
20342,Space Survivors Shooter,1
20343,Space Thinger,1
20344,Space Toads Mayhem,1
20345,Space Trade Fleet 1.5,1
20346,Space Trader: Merchant Marine,1
20347,Space Trucker,1
20348,Space Turret Gunner 宇宙大炮手,1
20349,Space Tycoon | 星际大亨,1
20350,Space Tyrant,1
20351,Space Universe,1
20352,Space Viking Raiders,1
20353,Space Warp,1
20354,Space Wars,1
20355,Space Wars: Interstellar Empires,1
20356,Space Waver,1
20357,Space Way,1
20358,Space Wrangler,1
20359,Space Xonix,1
20360,Space Zombies Invasion,1
20361,Space man adventure dash,1
20362,Space mining clicker,1
20363,Space of Darkness,1
20364,"Space, VR!",1
20365,SpaceBourne,1
20366,SpaceBullet,1
20367,SpaceChem,1
20368,SpaceCoaster VR,1
20369,SpaceCorn,1
20370,SpaceDweller,1
20371,SpaceExile,1
20372,SpaceJourney VR,1
20373,SpaceMerc,1
20374,SpacePig,1
20375,SpaceRoads,1
20376,SpaceShot,1
20377,SpaceTone,1
20378,SpaceWalker,1
20379,SpaceWorms,1
20380,Spaceball!,1
20381,Spacebase DF-9,1
20382,Spacecats with Lasers : The Outerspace,1
20383,Spacecats with Lasers VR,1
20384,Spacecraft,1
20385,Spacefarers!,1
20386,Spaceforce Constellations,1
20387,Spaceforce Homeworld,1
20388,Spaceforce Rogue Universe HD,1
20389,Spaceguard 80,1
20390,Spaceguy,1
20391,Spaceguy: Red Space,1
20392,Spacejacked,1
20393,Spacelair,1
20394,Spacelords,1
20395,Spaceman Sparkles 2,1
20396,Spaceman Sparkles 3,1
20397,Spaceport Hope,1
20398,Spacepowers,1
20399,Spacescape,1
20400,Spaceship Commander,1
20401,Spaceship Looter,1
20402,Spaceship Trucker,1
20403,Spacetours VR - Ep1 The Solar System,1
20404,Spaera,1
20405,Spakoyno: Back to the USSR 2.0,1
20406,Spandex Force: Champion Rising,1
20407,Sparc,1
20408,Spare Teeth VR,1
20409,Spareware,1
20410,Spark,1
20411,Spark Five,1
20412,Spark of Light,1
20413,Spark the Electric Jester,1
20414,SparkDimension,1
20415,Sparkle 2,1
20416,Sparkle 3 Genesis,1
20417,Sparkle Unleashed,1
20418,Sparkle ZERO,1
20419,Sparky's Hunt,1
20420,Spartaga,1
20421,Spartan,1
20422,Spartan Fist,1
20423,Spartan VR,1
20424,Spartans Vs Zombies Defense,1
20425,Sparticles,1
20426,Spate,1
20427,Spattle Cats,1
20428,Spear of Destiny,1
20429,Spears 'n' Spades,1
20430,Spec Ops: The Line,1
20431,Spec-Defense,1
20432,Special Counter Force Attack,1
20433,Special Delivery,1
20434,Special Tactics,1
20435,Special Warfare,1
20436,"Species: Artificial Life, Real Evolution",1
20437,Spectra,1
20438,Spectraball,1
20439,Spectre,1
20440,Spectromancer,1
20441,Spectrubes,1
20442,Spectrubes Infinity,1
20443,Spectrum,1
20444,Spectrum Break,1
20445,Spectrum: First Light,1
20446,SpedV,1
20447,Speebot,1
20448,Speed Brawl,1
20449,Speed Car Fighter,1
20450,Speed Dating for Ghosts,1
20451,Speed Kills,1
20452,Speed and Scream,1
20453,SpeedRunners,1
20454,Speedball 2 HD,1
20455,Speedball Arena,1
20456,Speedway Challenge Career,1
20457,Speedway Challenge League,1
20458,Speedy Girls - Dream Team,1
20459,Spell Casting: Meowgically Enhanced Edition,1
20460,Spell Fighter VR,1
20461,SpellForce - Platinum Edition,1
20462,SpellForce 2 - Demons of the Past,1
20463,SpellForce 2: Faith in Destiny,1
20464,SpellForce 3,1
20465,SpellFront,1
20466,SpellKeeper,1
20467,SpellKnights,1
20468,SpellShokked!,1
20469,Spellbind,1
20470,Spellbind : Luppe's tale,1
20471,Spellbound,1
20472,Spellcasting Collection,1
20473,Spellcrafter,1
20474,Spellforge,1
20475,Spellgear,1
20476,Spellrune: Realm of Portals,1
20477,Spellspire,1
20478,Spellstone,1
20479,Spellsword Cards: Demontide,1
20480,Spellsworn,1
20481,Spellwake,1
20482,Spellweaver,1
20483,Spelunker Party!,1
20484,Spencer,1
20485,Spermination,1
20486,Sphaera,1
20487,Sphere Complex,1
20488,Sphere Frustration,1
20489,Sphere III: Rage of the Devastator,1
20490,Spheritis,1
20491,Spheroid,1
20492,Spheroids,1
20493,Sphinx and the Cursed Mummy,1
20494,Sphoxie,1
20495,Spice Road,1
20496,Spider Lander,1
20497,Spider Wars,1
20498,Spider-Man: Homecoming - Virtual Reality Experience,1
20499,Spider: Rite of the Shrouded Moon,1
20500,Spike Volleyball,1
20501,Spikit,1
20502,Spin Rush,1
20503,Spinball,1
20504,Spinheads,1
20505,Spinning Around,1
20506,Spinning Maze,1
20507,Spinnortality | cyberpunk management sim,1
20508,Spintires®: The Original Game,1
20509,Spiny Adventures,1
20510,Spiral Knights,1
20511,Spiral Splatter,1
20512,Spire of Sorcery – Character Generator / 角色生成器,1
20513,Spirit,1
20514,Spirit Guide Crucible,1
20515,Spirit Realm,1
20516,Spirit Run - Fire vs. Ice,1
20517,Spirit of Maya,1
20518,Spirit of Revenge: Cursed Castle Collector's Edition,1
20519,Spirit of War,1
20520,Spirit of the Ancient Forest,1
20521,SpiritSphere,1
20522,Spirited Heart Deluxe,1
20523,Spiritlands,1
20524,Spirits,1
20525,Spirits of Mystery: Amber Maiden Collector's Edition,1
20526,Spirits of Mystery: Chains of Promise Collector's Edition,1
20527,Spirits of Mystery: Song of the Phoenix Collector's Edition,1
20528,Spirits of Mystery: The Dark Minotaur Collector's Edition,1
20529,Spirits of Mystery: The Silver Arrow Collector's Edition,1
20530,Spirits of Xanadu,1
20531,Spirits: Ciel Bleu,1
20532,Spiritual Warfare & Wisdom Tree Collection,1
20533,Spitkiss,1
20534,Splash,1
20535,Splash Adventure: The Maze of Morla,1
20536,Splash Bash,1
20537,Splasher,1
20538,Splat the Blob,1
20539,Splatter - Zombie Apocalypse,1
20540,Splendor,1
20541,Splice,1
20542,Splinter Zone,1
20543,Split Of Knight,1
20544,Split/Second,1
20545,Splitter Critters,1
20546,Splody,1
20547,Splotches,1
20548,Spoids,1
20549,Spoiler Alert,1
20550,Spoko and Poko,1
20551,Sponchies,1
20552,Spooky Bonus,1
20553,Spooky Cats,1
20554,Spooky Ghosts Dot Com,1
20555,Spooky Heroes,1
20556,Spooky Night,1
20557,Spooky's Jump Scare Mansion,1
20558,Spooky's Jump Scare Mansion: HD Renovation,1
20559,Spoorky,1
20560,Sports Bar VR,1
20561,Sportsfriends,1
20562,Spot Girls Difference,1
20563,Spotter,1
20564,Spoxel,1
20565,Spreadstorm,1
20566,Spring Bonus,1
20567,Spring of Decadence / 堕落之春,1
20568,Sprint Cars Road to Knoxville,1
20569,Sprint Vector,1
20570,Sprinter,1
20571,Spriter Pro,1
20572,Sproggiwood,1
20573,Sprout,1
20574,Spud Cricket VR,1
20575,Spud!,1
20576,Spud's Quest,1
20577,Spuds Unearthed,1
20578,Spy Bugs,1
20579,Spy Chameleon - RGB Agent,1
20580,"Spy Fox 2 ""Some Assembly Required""",1
20581,"Spy Fox 3 ""Operation Ozone""",1
20582,Spy Fox In: Cheese Chase,1
20583,Spy Fox In: Hold the Mustard,1
20584,"Spy Fox in ""Dry Cereal""",1
20585,SpyParty,1
20586,Spycraft: The Great Game,1
20587,Spykebots,1
20588,Squad,1
20589,Squadron: Sky Guardians,1
20590,Squally,1
20591,Square Arena,1
20592,Square Brawl,1
20593,Square Head Zombies - FPS Game,1
20594,Square Head Zombies 2 - FPS Game,1
20595,Square Heroes,1
20596,Square Route,1
20597,Square n Fair,1
20598,Square x Square,1
20599,Square's Route,1
20600,SquareCells,1
20601,SquareWorld Unpixeled,1
20602,Squareboy vs Bullies: Arena Edition,1
20603,Squareface,1
20604,Squarelands,1
20605,Squares,1
20606,Squares Puzzle,1
20607,Squarism,1
20608,Squash Kings VR,1
20609,Squeakers,1
20610,Squeezone,1
20611,Squidlit,1
20612,Squids Odyssey,1
20613,Squirbs,1
20614,Squirm,1
20615,Squirrel Sphere,1
20616,Squirreltopia,1
20617,Squirt's Adventure,1
20618,Squish and the Corrupted Crystal,1
20619,Squishy the Suicidal Pig,1
20620,Stabby Machine,1
20621,Stability,1
20622,Stable Orbit,1
20623,Stack,1
20624,Stack & Crack,1
20625,Stack Tower,1
20626,StackFortress,1
20627,Stacking,1
20628,Staff Wars: Wizard Rumble,1
20629,Stage 3: Azaria,1
20630,Stage Fright,1
20631,Stage Presence,1
20632,Stained,1
20633,Stairs,1
20634,Stalingrad,1
20635,Stalked at Night,1
20636,Stalker Crab Simulator,1
20637,Stand by you,1
20638,Star Advent,1
20639,Star Balls,1
20640,Star Boss,1
20641,Star Boy,1
20642,Star Chart,1
20643,Star Chef: Cooking & Restaurant Game,1
20644,Star Chronicles: Delta Quadrant,1
20645,Star Clash,1
20646,Star Command Galaxies,1
20647,Star Conflict,1
20648,Star Crusade CCG,1
20649,Star Destroyer,1
20650,Star Drift,1
20651,Star Drifter,1
20652,Star Dust: The Book of Earth (VR),1
20653,Star Explorers,1
20654,Star Fields,1
20655,Star Fight,1
20656,Star Fleet Armada Rogue Adventures,1
20657,Star Hammer: The Vanguard Prophecy,1
20658,Star Horizon,1
20659,Star Hunter VR,1
20660,Star Kingdom - The Elements,1
20661,Star Merc,1
20662,Star Merchant,1
20663,Star Nomad,1
20664,Star Nomad 2,1
20665,Star Phoenix,1
20666,Star Plantation,1
20667,Star Project,1
20668,Star Rage VR,1
20669,Star Raiders,1
20670,Star Rangers VR - Free Demo,1
20671,Star Rangers™ XE,1
20672,Star Realms,1
20673,Star Rogue,1
20674,Star Ruler,1
20675,Star Ruler 2,1
20676,Star Shelter,1
20677,Star Shield Down,1
20678,Star Singularity,1
20679,Star Sky - ブルームーン,1
20680,Star Sky 2 - ブルームーン 2,1
20681,Star Sky 3 - ブルームーン 3,1
20682,Star Speeder,1
20683,Star Story: The Horizon Escape,1
20684,Star Swapper,1
20685,Star Swarm Stress Test,1
20686,Star Sweet,1
20687,Star Tactics Redux,1
20688,Star Tower,1
20689,Star Traders: 4X Empires,1
20690,Star Traders: Frontiers,1
20691,Star Trek Online,1
20692,Star Trek Timelines,1
20693,Star Trek: En Territoire Alien,1
20694,Star Trek: Starfleet Command Gold Edition,1
20695,Star Trek™ : 25th Anniversary,1
20696,Star Trek™: Bridge Crew,1
20697,Star Trek™: Judgment Rites,1
20698,Star Trek™: Starfleet Academy,1
20699,Star Valor,1
20700,Star Vikings Forever,1
20701,Star Waker,1
20702,"Star Wars: Battlefront 2 (Classic, 2005)",1
20703,Star Wars: Droid Repair Bay,1
20704,Star Wars: Imperial Assault - Legends of the Alliance,1
20705,Star Wolves,1
20706,Star Wolves 2,1
20707,Star Wolves 3: Civil War,1
20708,Star'Shoot,1
20709,Star-Pit Starship,1
20710,Star-Twine,1
20711,StarBallMadNess,1
20712,StarBreak,1
20713,StarCrawlers,1
20714,StarDrive,1
20715,StarDrive 2,1
20716,StarFence: Heroic Edition,1
20717,StarForce 2193: The Hotep® Controversy,1
20718,StarFringe: Adversus,1
20719,StarMade,1
20720,StarShip Constructor,1
20721,StarSmashers,1
20722,Starbear: Taxi,1
20723,Starblast,1
20724,Starblazer,1
20725,Starboost EX,1
20726,Starbound,1
20727,Starbucket,1
20728,Starcaster,1
20729,Starcats,1
20730,Starchaser: Priestess of the Night Sky,1
20731,Starcom: Nexus,1
20732,Stardew Valley,1
20733,Stardrift Nomads,1
20734,Stardust Galaxy Warriors: Stellar Climax,1
20735,Stardust VR,1
20736,Stardust Vanguards,1
20737,Starfield Wars - 沙罗曼蛇 3D,1
20738,Starfighter Arduxim,1
20739,Starfighter Neon,1
20740,Starfighter Origins,1
20741,Stargazer,1
20742,Stargazer program,1
20743,Stargunner,1
20744,Starkid's Obstacle Course,1
20745,Starlaxis Supernova Edition,1
20746,Starless Night,1
20747,Starlight Inception™,1
20748,Starlight Tactics™,1
20749,Starlight Vega,1
20750,Starlight of Aeons,1
20751,Starlite: Astronaut Rescue - Developed in Collaboration with NASA,1
20752,Starlord,1
20753,Starman,1
20754,Starman in space,1
20755,Starman's VR Experience,1
20756,Starpoint Gemini,1
20757,Starpoint Gemini 2,1
20758,Starpoint Gemini Warlords,1
20759,Starquake Academy,1
20760,Starr Mazer: DSP,1
20761,Starry Nights : Helix,1
20762,Stars,1
20763,Stars in Shadow,1
20764,StarsOne,1
20765,Starscape,1
20766,Starseed Pilgrim,1
20767,Starship Annihilator,1
20768,Starship Clicker,1
20769,Starship Corporation,1
20770,Starship Disco,1
20771,Starship Helmet,1
20772,Starship Rubicon,1
20773,Starship Survivor,1
20774,Starship Theory,1
20775,Starship Titanic,1
20776,Starship Traveller,1
20777,Starsphere,1
20778,StartBolita,1
20779,Starters Orders 6 Horse Racing,1
20780,Startide,1
20781,Starting The Game,1
20782,Startup Company,1
20783,Startup Freak,1
20784,Starving,1
20785,Starwalker,1
20786,Starward Rogue,1
20787,Starway Fleet,1
20788,Stary,1
20789,Starzine,1
20790,Stash,1
20791,State of Anarchy,1
20792,State of Anarchy: Master of Mayhem,1
20793,State of Decay: YOSE,1
20794,State of Extinction,1
20795,State of Mind,1
20796,State of War : Warmonger / 蓝色警戒 (Classic 2000),1
20797,"States, Firms, & Households",1
20798,Static,1
20799,Station 21 - Space Station Simulator,1
20800,Station 228,1
20801,Station Commander,1
20802,Stationeers,1
20803,Statue Defender,1
20804,Statues,1
20805,StaudSoft's Synthetic World Beta,1
20806,Staxel,1
20807,Stay Alight,1
20808,Stay Alive: Apocalypse,1
20809,Stay Close,1
20810,Stay Dead Evolution,1
20811,Stay Safe,1
20812,Stay Woke Etheral Edition,1
20813,Stay or Leave / 留离,1
20814,Stay! Stay! Democratic People's Republic of Korea!,1
20815,Stayin' Alive,1
20816,Stealth Bastard Deluxe,1
20817,Stealth Inc 2: A Game of Clones,1
20818,Stealth Labyrinth,1
20819,Steam Bandits: Outpost,1
20820,Steam Heroes,1
20821,Steam Prison,1
20822,Steam Squad,1
20823,Steam Tactics,1
20824,Steam and Metal,1
20825,SteamHammerVR - The Rogue Apprentice,1
20826,SteamWorld Dig,1
20827,SteamWorld Dig 2,1
20828,SteamWorld Heist,1
20829,Steamalot: Epoch's Journey,1
20830,Steamburg,1
20831,Steamcraft,1
20832,Steampuff: Phinnegan's Factory,1
20833,Steampunk Action Battle Simulator,1
20834,Steampunk Graveyard,1
20835,Steampunk Syndicate,1
20836,Steampunk Syndicate 2,1
20837,Steampunk Tower 2,1
20838,Steampunker,1
20839,Steamroll,1
20840,Steamulator 2019,1
20841,Steel Alcimus,1
20842,Steel Arena: Robot War,1
20843,Steel Armor: Blaze of War,1
20844,Steel Division: Normandy 44,1
20845,Steel Dungeon 钢铁地牢,1
20846,Steel Eagle,1
20847,Steel Empire,1
20848,Steel Knight 1513,1
20849,Steel Ocean,1
20850,Steel Punk Ball,1
20851,Steel Rain,1
20852,Steel Rats™,1
20853,Steel Storm: Burning Retribution,1
20854,Steel Vampire / 鋼鉄のヴァンパイア,1
20855,SteelLIFE,1
20856,Steep™,1
20857,Stefanos Sizzling Pizza Pie,1
20858,Stellar 2D,1
20859,Stellar Interface,1
20860,Stellar Monarch,1
20861,Stellar Sphere,1
20862,Stellar Stars,1
20863,Stellar Tactics,1
20864,Stellar Warrior,1
20865,StellarHub,1
20866,Stellaris,1
20867,Steno Arcade,1
20868,StepX,1
20869,Stephen's Sausage Roll,1
20870,Steredenn,1
20871,Stereo Aereo,1
20872,Stern Pinball Arcade,1
20873,Steve's Pub - Soda on tap,1
20874,Steven Universe: Save the Light,1
20875,Steven the Sperm,1
20876,Stick 'Em Up 2: Paper Adventures,1
20877,Stick Adventures: Wizard Madness: Chapter 1,1
20878,Stick Arena,1
20879,Stick Fight: The Game,1
20880,Stick Man Fight 3,1
20881,Stick Nightmare,1
20882,Stick RPG 2: Director's Cut,1
20883,Stick Spartans,1
20884,Stick War: Castle Defence,1
20885,Stick it to The Man!,1
20886,Stick man Flipper,1
20887,StickDodgeVR,1
20888,Sticker Craft,1
20889,Stickmageddon,1
20890,Stickman Annihilation 2,1
20891,Stickman Backflip Killer zone,1
20892,Stickman Destruction,1
20893,Stickman Destruction 2,1
20894,Stickman Fighting,1
20895,Stickman Jetpack,1
20896,Stickman Maverick : Bad Boys Killer,1
20897,Stickman Race Draw,1
20898,Stickman Racer Road Draw 2,1
20899,Stickman Safe and Destroy,1
20900,Stickman in the Portal,1
20901,Stickman.io,1
20902,Stickman: Fidget Spinner Rush,1
20903,Sticks And Bones,1
20904,StickyBots,1
20905,Stifled - Echolocation Horror Mystery,1
20906,Stigmat,1
20907,Stikbold! A Dodgeball Adventure,1
20908,Still Life,1
20909,Still Life 2,1
20910,Still Not Dead,1
20911,Stinky Snake,1
20912,Stitched,1
20913,Stock Car Extreme,1
20914,StockUp,1
20915,Stockpile,1
20916,Stoire,1
20917,Stolen Mouth,1
20918,Stolen Steel VR,1
20919,Stone Age Wars,1
20920,Stone Flower,1
20921,Stone In Galaxy,1
20922,StoneDefence,1
20923,StoneTide: Age of Pirates,1
20924,Stonehearth,1
20925,Stonehenge VR SANDBOX,1
20926,Stonekeep,1
20927,Stonerid,1
20928,Stones of Rome,1
20929,Stones of Sorrow,1
20930,Stones of Yalmrith,1
20931,Stoneshard: Prologue,1
20932,Stonetowers,1
20933,Stonewall Penitentiary,1
20934,Stonies,1
20935,Stop Online - Battle of Words,1
20936,Stop Santa - Tower Defense,1
20937,Stop! Dictator Kim Jong-un,1
20938,StopTime Drive,1
20939,Stophat,1
20940,Stoppa!,1
20941,Storage Inc 2,1
20942,Store Crasher,1
20943,Store Simulator 2018,1
20944,Stories In Stone,1
20945,Stories Untold,1
20946,Stories of Bethem: Full Moon,1
20947,Stories: The Path of Destinies,1
20948,Storm,1
20949,Storm Boy,1
20950,Storm VR,1
20951,Storm in a Teacup,1
20952,Storm of Jigsaw Puzzles,1
20953,Storm over the Pacific,1
20954,Stormbound,1
20955,Stormhill Mystery: Family Shadows,1
20956,Storms of Shambhala,1
20957,Stormworks: Build and Rescue,1
20958,Stormworm+,1
20959,Story Of the Survivor,1
20960,Story of Eve - A Hero's Study,1
20961,Story of a Cube,1
20962,Story of the Survivor : Prisoner,1
20963,Story: Heaven & Hell (Complete Edition),1
20964,Straima,1
20965,Straimium Immortaly,1
20966,Strain Tactics,1
20967,StrainZ-1: Elimination,1
20968,Stranded,1
20969,Stranded Alone,1
20970,Stranded Deep,1
20971,Stranded In Time,1
20972,Strange Brigade,1
20973,Strange Encounter,1
20974,Strange Night,1
20975,Strange Night ll,1
20976,Strange Space,1
20977,Strange Telephone,1
20978,Strange Things,1
20979,Stranger of Sword City / 剣の街の異邦人 ～黒の宮殿～,1
20980,Strangers in a Strange Land,1
20981,Strangers of the Power,1
20982,Strangers of the Power 2,1
20983,Strania - The Stella Machina -,1
20984,Strata,1
20985,Strata inStudio VR,1
20986,Strategic Command Classic: Global Conflict,1
20987,Strategic Command Classic: WWI,1
20988,Strategic Command Classic: WWII,1
20989,Strategic Command WWII: War in Europe,1
20990,Strategic Command WWII: World at War,1
20991,Strategic War in Europe,1
20992,Strategist,1
20993,Stratego - Single Player,1
20994,Stratego® Multiplayer,1
